user_id,age,age_group,gender,device_model,os,avg_screen_time_hrs,daily_data_gb,app_count,battery_drain_pct,charging_freq,primary_use
10323,33,26-35,Female,OnePlus Nord,Android,7.13,1.2,40,83.92,4,Mixed
10324,51,46-60,Male,iPhone 12,iOS,3.43,3.46,44,39.9,1,Work
10325,25,18-25,Female,Redmi Note 11,Android,4.67,2.62,80,56.94,3,Work
10326,38,36-45,Female,OnePlus Nord,Android,3.22,2.95,117,34.68,1,Social
10327,49,46-60,Female,OnePlus Nord,Android,5.93,3.85,73,76.1,3,Work
10328,40,36-45,Female,OnePlus Nord,Android,3.58,0.93,114,49.94,1,Social
10329,40,36-45,Male,OnePlus Nord,Android,4.33,3.65,110,61.82,1,Work
10330,44,36-45,Male,Redmi Note 11,Android,1.64,1.86,108,30.0,1,Social
10331,21,18-25,Male,Galaxy A52,Android,1.76,4.02,79,36.4,1,Social
10332,21,18-25,Female,Galaxy A52,Android,4.51,3.03,61,57.34,1,Work
10333,53,46-60,Male,Redmi Note 11,Android,2.25,2.33,80,35.18,1,Work
10334,33,26-35,Male,OnePlus Nord,Android,8.08,1.83,51,95.0,4,Social
10335,53,46-60,Male,iPhone 13,iOS,1.0,3.67,72,30.0,1,Social
10336,19,18-25,Male,iPhone 12,iOS,3.14,4.24,63,50.76,1,Work
10337,39,36-45,Female,iPhone 12,iOS,4.53,1.91,30,60.18,3,Gaming
10338,57,46-60,Female,Redmi Note 11,Android,3.88,1.13,66,47.37,1,Social
10339,30,26-35,Male,Redmi Note 11,Android,2.62,3.5,109,30.31,1,Work
10340,43,36-45,Male,Redmi Note 11,Android,2.87,0.72,79,34.5,1,Social
10341,42,36-45,Male,Galaxy A52,Android,2.82,0.9,55,46.98,1,Social
10342,41,36-45,Male,Galaxy A52,Android,4.01,1.22,120,62.51,1,Work
10343,50,46-60,Male,OnePlus Nord,Android,7.82,2.06,79,90.75,3,Social
10344,40,36-45,Male,iPhone 13,iOS,4.63,0.86,52,59.16,1,Work
10345,27,26-35,Male,Galaxy A52,Android,6.51,0.5,116,81.76,2,Mixed
10346,31,26-35,Female,Galaxy A52,Android,5.36,1.12,61,66.04,1,Gaming
10347,20,18-25,Female,iPhone 12,iOS,6.39,3.44,119,82.5,2,Gaming
10348,29,26-35,Male,Redmi Note 11,Android,0.8,0.95,32,30.0,1,Work
10349,50,46-60,Male,iPhone 12,iOS,3.98,2.16,33,52.61,1,Mixed
10350,37,36-45,Female,iPhone 12,iOS,6.72,5.13,77,75.0,2,Social
10351,30,26-35,Male,iPhone 13,iOS,3.53,2.54,120,41.63,1,Work
10352,31,26-35,Female,Redmi Note 11,Android,7.5,3.05,126,68.05,2,Work
10353,30,26-35,Female,iPhone 12,iOS,7.02,1.37,59,89.6,4,Gaming
10354,20,18-25,Male,OnePlus Nord,Android,3.7,5.41,84,48.12,1,Social
10355,36,36-45,Male,OnePlus Nord,Android,3.64,1.9,24,46.0,1,Social
10356,22,18-25,Female,Redmi Note 11,Android,2.78,2.3,49,30.0,1,Mixed
10357,33,26-35,Male,Galaxy A52,Android,3.43,4.31,101,42.46,1,Social
10358,18,18-25,Female,OnePlus Nord,Android,2.4,2.36,64,31.37,1,Social
10359,43,36-45,Female,OnePlus Nord,Android,5.23,2.66,120,59.53,2,Work
10360,53,46-60,Female,iPhone 12,iOS,2.02,2.23,77,34.2,1,Work
10361,38,36-45,Male,iPhone 12,iOS,5.53,2.24,58,68.03,2,Gaming
10362,22,18-25,Female,iPhone 12,iOS,5.57,3.08,31,59.53,2,Work
10363,47,46-60,Male,Galaxy A52,Android,1.68,3.32,53,30.0,1,Work
10364,24,18-25,Female,iPhone 12,iOS,7.13,1.76,128,75.5,4,Social
10365,47,46-60,Female,OnePlus Nord,Android,5.37,1.6,33,76.56,3,Work
10366,20,18-25,Male,iPhone 13,iOS,5.77,1.81,57,78.66,2,Social
10367,35,26-35,Female,iPhone 13,iOS,3.21,0.78,35,38.99,1,Social
10368,37,36-45,Female,Galaxy A52,Android,5.56,0.53,125,55.74,1,Mixed
10369,27,26-35,Male,iPhone 12,iOS,6.41,2.99,80,76.87,4,Social
10370,55,46-60,Male,Galaxy A52,Android,4.33,3.82,78,55.58,2,Work
10371,34,26-35,Male,Redmi Note 11,Android,7.9,3.73,94,92.9,3,Mixed
10372,53,46-60,Male,OnePlus Nord,Android,4.57,0.5,116,62.15,1,Social
10373,50,46-60,Male,Galaxy A52,Android,6.44,2.28,98,79.11,4,Social
10374,50,46-60,Female,iPhone 12,iOS,5.0,1.17,125,55.3,3,Work
10375,19,18-25,Male,Galaxy A52,Android,5.5,2.79,93,68.76,3,Social
10376,29,26-35,Male,Galaxy A52,Android,1.66,2.06,86,33.72,1,Gaming
10377,37,36-45,Female,OnePlus Nord,Android,5.13,3.37,30,58.96,2,Social
10378,29,26-35,Male,iPhone 12,iOS,3.25,2.58,30,46.3,1,Mixed
10379,34,26-35,Female,iPhone 13,iOS,3.06,0.5,35,39.28,1,Gaming
10380,20,18-25,Male,iPhone 12,iOS,7.46,1.34,57,95.0,4,Mixed
10381,24,18-25,Male,iPhone 12,iOS,4.14,2.61,49,45.44,1,Social
10382,57,46-60,Female,Redmi Note 11,Android,2.79,2.72,60,46.84,1,Social
10383,50,46-60,Female,Galaxy A52,Android,3.89,0.77,20,40.88,1,Social
10384,21,18-25,Female,Galaxy A52,Android,2.29,0.6,57,45.66,1,Work
10385,40,36-45,Female,OnePlus Nord,Android,6.94,2.67,128,74.55,2,Social
10386,47,46-60,Female,iPhone 12,iOS,3.32,0.78,117,46.34,1,Gaming
10387,30,26-35,Male,Redmi Note 11,Android,5.4,0.5,79,56.22,1,Work
10388,32,26-35,Male,iPhone 12,iOS,6.81,2.02,38,72.0,4,Work
10389,21,18-25,Female,OnePlus Nord,Android,3.65,1.97,117,53.89,1,Work
10390,30,26-35,Female,Galaxy A52,Android,5.4,1.46,78,72.17,1,Work
10391,27,26-35,Female,Galaxy A52,Android,2.75,1.69,119,40.94,1,Social
10392,20,18-25,Male,iPhone 13,iOS,8.66,2.62,87,95.0,2,Social
10393,45,36-45,Male,iPhone 12,iOS,6.09,1.66,29,79.17,2,Work
10394,43,36-45,Female,iPhone 13,iOS,4.17,2.69,36,49.59,3,Work
10395,25,18-25,Male,Galaxy A52,Android,3.19,2.11,99,35.51,1,Social
10396,42,36-45,Female,iPhone 13,iOS,4.31,2.82,104,55.02,2,Gaming
10397,44,36-45,Female,Galaxy A52,Android,3.92,3.74,111,47.74,1,Gaming
10398,53,46-60,Male,Galaxy A52,Android,7.82,3.69,91,92.53,2,Social
10399,18,18-25,Female,iPhone 13,iOS,2.42,4.27,48,39.49,1,Work
10400,57,46-60,Female,Redmi Note 11,Android,4.73,3.69,25,55.21,2,Social
10401,45,36-45,Male,iPhone 12,iOS,4.47,2.91,113,60.92,3,Social
10402,36,36-45,Female,Galaxy A52,Android,4.3,2.04,85,58.92,1,Gaming
10403,21,18-25,Male,OnePlus Nord,Android,4.32,2.1,82,59.54,3,Mixed
10404,22,18-25,Female,iPhone 13,iOS,4.3,1.46,50,52.55,2,Work
10405,20,18-25,Male,Redmi Note 11,Android,5.98,2.61,44,76.48,3,Mixed
10406,54,46-60,Female,iPhone 12,iOS,5.54,3.51,106,70.52,1,Work
10407,60,46-60,Male,Galaxy A52,Android,5.21,1.66,126,67.94,2,Work
10408,38,36-45,Male,OnePlus Nord,Android,0.8,2.55,40,30.07,1,Work
10409,56,46-60,Female,Redmi Note 11,Android,5.01,1.72,35,64.07,1,Social
10410,47,46-60,Male,Galaxy A52,Android,1.69,2.87,23,30.0,1,Social
10411,51,46-60,Male,Redmi Note 11,Android,5.6,1.89,126,61.34,1,Work
10412,51,46-60,Female,Galaxy A52,Android,7.01,1.64,65,88.87,4,Work
10413,37,36-45,Female,iPhone 13,iOS,2.93,1.72,27,43.44,1,Work
10414,31,26-35,Female,Redmi Note 11,Android,4.05,3.25,25,62.52,1,Gaming
10415,57,46-60,Female,Redmi Note 11,Android,3.48,2.47,72,34.62,1,Social
10416,50,46-60,Male,Redmi Note 11,Android,6.6,2.04,83,83.46,4,Social
10417,59,46-60,Male,Redmi Note 11,Android,4.66,2.94,110,57.03,3,Social
10418,25,18-25,Male,iPhone 12,iOS,7.44,2.06,70,84.28,4,Social
10419,23,18-25,Female,iPhone 13,iOS,5.2,4.06,119,59.41,2,Mixed
10420,41,36-45,Female,Redmi Note 11,Android,4.91,1.33,119,66.5,2,Gaming
10421,24,18-25,Female,iPhone 13,iOS,4.62,2.36,82,61.88,3,Social
10422,25,18-25,Female,OnePlus Nord,Android,5.89,0.77,107,64.05,2,Gaming
10423,46,46-60,Male,Galaxy A52,Android,1.55,2.15,25,30.0,1,Work
10424,34,26-35,Male,iPhone 12,iOS,4.65,0.5,81,62.74,3,Work
10425,45,36-45,Male,OnePlus Nord,Android,4.38,3.57,126,56.87,2,Mixed
10426,56,46-60,Female,iPhone 12,iOS,5.73,3.6,52,75.95,1,Work
10427,58,46-60,Male,iPhone 13,iOS,4.18,3.62,21,52.06,1,Mixed
10428,21,18-25,Female,Redmi Note 11,Android,2.73,2.64,60,30.0,1,Mixed
10429,44,36-45,Male,iPhone 13,iOS,4.51,1.46,35,58.22,3,Social
10430,30,26-35,Male,iPhone 12,iOS,2.66,1.56,121,39.68,1,Social
10431,60,46-60,Male,OnePlus Nord,Android,1.23,4.59,78,30.0,1,Work
10432,47,46-60,Female,OnePlus Nord,Android,5.74,4.47,28,76.04,2,Gaming
10433,21,18-25,Female,Redmi Note 11,Android,5.48,2.76,88,55.09,2,Gaming
10434,30,26-35,Male,iPhone 13,iOS,5.29,1.93,29,63.47,1,Gaming
10435,24,18-25,Male,iPhone 12,iOS,6.71,4.38,113,73.56,3,Work
10436,21,18-25,Female,Galaxy A52,Android,3.37,1.7,26,38.45,1,Gaming
10437,25,18-25,Male,Redmi Note 11,Android,2.07,2.9,112,32.27,1,Gaming
10438,20,18-25,Female,OnePlus Nord,Android,4.38,4.36,85,60.01,2,Social
10439,60,46-60,Female,Galaxy A52,Android,3.91,1.51,39,52.91,1,Social
10440,44,36-45,Male,Galaxy A52,Android,3.07,3.68,82,38.57,1,Work
10441,42,36-45,Male,OnePlus Nord,Android,4.36,3.28,23,54.73,2,Work
10442,53,46-60,Female,Redmi Note 11,Android,3.46,2.55,47,52.18,1,Work
10443,33,26-35,Male,Redmi Note 11,Android,1.38,1.31,91,30.0,1,Social
10444,32,26-35,Male,Redmi Note 11,Android,3.75,1.66,54,46.18,1,Social
10445,35,26-35,Female,Galaxy A52,Android,2.57,2.98,21,34.0,1,Gaming
10446,27,26-35,Female,iPhone 12,iOS,4.89,0.75,60,50.6,1,Mixed
10447,42,36-45,Female,OnePlus Nord,Android,3.38,2.77,47,43.22,1,Mixed
10448,44,36-45,Female,Galaxy A52,Android,6.39,3.3,94,65.49,4,Work
10449,36,36-45,Male,Redmi Note 11,Android,7.23,3.88,119,95.0,3,Mixed
10450,40,36-45,Male,OnePlus Nord,Android,5.65,0.78,92,63.37,2,Social
10451,59,46-60,Female,Galaxy A52,Android,1.86,4.31,121,37.25,1,Gaming
10452,33,26-35,Female,Galaxy A52,Android,7.06,4.8,20,93.51,2,Work
10453,51,46-60,Male,Galaxy A52,Android,7.18,3.13,46,85.1,3,Gaming
10454,44,36-45,Female,iPhone 12,iOS,4.53,1.25,86,56.7,3,Social
10455,53,46-60,Male,iPhone 12,iOS,6.75,2.17,58,71.57,4,Gaming
10456,39,36-45,Male,iPhone 12,iOS,3.56,2.54,92,44.57,1,Work
10457,35,26-35,Male,iPhone 12,iOS,1.33,2.95,59,34.92,1,Social
10458,49,46-60,Male,iPhone 12,iOS,3.21,2.63,47,46.21,1,Social
10459,46,46-60,Male,OnePlus Nord,Android,7.44,2.97,104,86.57,4,Social
10460,43,36-45,Male,OnePlus Nord,Android,1.97,2.48,111,39.57,1,Work
10461,52,46-60,Male,Galaxy A52,Android,4.5,2.94,128,61.18,3,Social
10462,33,26-35,Female,OnePlus Nord,Android,4.56,2.0,43,56.71,2,Work
10463,20,18-25,Female,iPhone 12,iOS,3.63,2.16,101,49.6,1,Gaming
10464,37,36-45,Female,OnePlus Nord,Android,3.75,1.85,70,44.89,1,Mixed
10465,47,46-60,Female,Redmi Note 11,Android,4.62,5.09,75,54.83,1,Social
10466,46,46-60,Male,Redmi Note 11,Android,3.54,4.5,92,46.16,1,Social
10467,32,26-35,Male,OnePlus Nord,Android,2.08,3.32,45,36.14,1,Social
10468,27,26-35,Female,iPhone 12,iOS,4.87,4.32,107,53.22,1,Social
10469,58,46-60,Male,iPhone 13,iOS,6.32,3.64,71,75.66,2,Gaming
10470,41,36-45,Female,Redmi Note 11,Android,5.98,2.84,25,69.46,1,Work
10471,56,46-60,Male,iPhone 12,iOS,3.12,0.64,78,37.79,1,Work
10472,23,18-25,Female,OnePlus Nord,Android,2.37,2.26,31,33.39,1,Social
10473,51,46-60,Male,iPhone 13,iOS,4.02,2.16,82,38.27,2,Gaming
10474,59,46-60,Female,OnePlus Nord,Android,7.17,1.13,55,79.15,2,Mixed
10475,19,18-25,Female,OnePlus Nord,Android,5.6,0.67,28,61.4,3,Work
10476,30,26-35,Female,OnePlus Nord,Android,5.7,3.24,93,67.32,1,Mixed
10477,27,26-35,Male,iPhone 12,iOS,6.01,3.02,86,58.42,2,Social
10478,47,46-60,Female,iPhone 13,iOS,5.22,1.08,48,65.35,3,Social
10479,25,18-25,Female,Galaxy A52,Android,4.71,1.63,90,64.56,3,Mixed
10480,30,26-35,Female,Galaxy A52,Android,5.63,4.11,109,67.6,3,Gaming
10481,18,18-25,Female,iPhone 13,iOS,3.57,1.46,27,50.69,1,Social
10482,36,36-45,Female,OnePlus Nord,Android,2.1,2.82,62,30.0,1,Social
10483,41,36-45,Male,OnePlus Nord,Android,5.73,2.35,96,59.97,2,Work
10484,42,36-45,Female,OnePlus Nord,Android,6.6,3.26,54,78.01,4,Gaming
10485,29,26-35,Female,Galaxy A52,Android,2.6,1.49,102,42.08,1,Gaming
10486,55,46-60,Female,iPhone 12,iOS,5.9,2.72,129,63.05,3,Social
10487,28,26-35,Male,iPhone 12,iOS,7.36,2.82,41,82.81,2,Work
10488,27,26-35,Male,Redmi Note 11,Android,4.5,2.9,99,55.52,3,Work
10489,55,46-60,Female,Redmi Note 11,Android,3.11,2.7,98,60.21,1,Work
10490,33,26-35,Female,iPhone 13,iOS,4.71,3.05,85,60.44,2,Work
10491,29,26-35,Male,Galaxy A52,Android,3.56,5.45,121,36.17,1,Work
10492,56,46-60,Female,iPhone 13,iOS,3.45,5.93,40,33.58,1,Social
10493,43,36-45,Male,Redmi Note 11,Android,5.24,1.77,113,68.78,2,Work
10494,36,36-45,Male,OnePlus Nord,Android,1.77,0.5,90,44.61,1,Social
10495,60,46-60,Male,iPhone 13,iOS,2.05,3.37,114,30.81,1,Social
10496,44,36-45,Male,iPhone 12,iOS,4.53,2.84,60,55.26,2,Social
10497,27,26-35,Female,Redmi Note 11,Android,4.46,3.98,60,59.18,1,Social
10498,51,46-60,Male,iPhone 12,iOS,5.08,2.97,68,58.01,3,Work
10499,42,36-45,Female,Redmi Note 11,Android,7.69,2.68,118,73.64,4,Social
10500,43,36-45,Female,Redmi Note 11,Android,4.68,4.07,23,65.02,1,Work
10501,39,36-45,Female,iPhone 13,iOS,5.52,4.25,117,63.52,3,Mixed
10502,59,46-60,Female,iPhone 12,iOS,2.84,0.8,84,46.7,1,Social
10503,47,46-60,Male,OnePlus Nord,Android,5.81,1.54,29,65.53,2,Social
10504,32,26-35,Female,Redmi Note 11,Android,3.61,2.46,113,48.83,1,Work
10505,45,36-45,Female,Galaxy A52,Android,4.62,2.73,115,63.33,1,Social
10506,40,36-45,Male,Galaxy A52,Android,4.31,2.31,86,61.52,3,Work
10507,24,18-25,Female,OnePlus Nord,Android,6.26,3.16,29,76.0,2,Social
10508,36,36-45,Female,iPhone 12,iOS,2.27,3.89,92,35.8,1,Social
10509,25,18-25,Female,OnePlus Nord,Android,0.8,4.84,36,30.0,1,Mixed
10510,39,36-45,Female,iPhone 13,iOS,4.14,3.35,86,56.19,2,Social
10511,39,36-45,Female,Galaxy A52,Android,5.3,1.49,110,57.25,1,Social
10512,35,26-35,Male,Redmi Note 11,Android,4.76,2.41,72,51.97,1,Social
10513,38,36-45,Female,Redmi Note 11,Android,6.59,2.5,54,65.25,2,Social
10514,18,18-25,Female,Redmi Note 11,Android,5.24,3.27,23,69.0,2,Social
10515,43,36-45,Male,Galaxy A52,Android,3.54,3.1,87,45.03,1,Social
10516,23,18-25,Male,iPhone 13,iOS,0.8,5.27,115,30.0,1,Work
10517,27,26-35,Male,Redmi Note 11,Android,4.1,2.0,121,55.42,1,Gaming
10518,41,36-45,Female,iPhone 13,iOS,6.25,3.1,30,68.49,3,Work
10519,48,46-60,Female,Redmi Note 11,Android,3.83,5.66,63,49.58,1,Work
10520,28,26-35,Male,iPhone 13,iOS,4.55,1.84,79,54.77,3,Gaming
10521,44,36-45,Female,OnePlus Nord,Android,5.22,2.79,122,60.54,2,Mixed
10522,38,36-45,Male,iPhone 13,iOS,2.77,1.37,128,45.19,1,Work
10523,43,36-45,Female,Galaxy A52,Android,5.56,2.71,89,82.66,3,Mixed
10524,41,36-45,Female,iPhone 12,iOS,7.28,1.59,81,91.5,3,Work
10525,25,18-25,Female,iPhone 13,iOS,4.21,3.96,118,53.94,2,Gaming
10526,20,18-25,Male,Galaxy A52,Android,2.58,2.79,129,45.36,1,Work
10527,32,26-35,Male,Galaxy A52,Android,4.39,1.38,51,66.18,2,Mixed
10528,37,36-45,Male,Redmi Note 11,Android,0.8,3.69,65,30.0,1,Work
10529,46,46-60,Male,iPhone 13,iOS,5.07,2.83,42,70.05,3,Gaming
10530,44,36-45,Female,OnePlus Nord,Android,5.27,3.84,125,69.32,1,Work
10531,25,18-25,Female,OnePlus Nord,Android,7.35,1.11,56,92.63,3,Gaming
10532,40,36-45,Female,Galaxy A52,Android,4.17,3.08,109,58.58,2,Mixed
10533,59,46-60,Female,Galaxy A52,Android,5.19,3.61,117,62.53,3,Social
10534,37,36-45,Female,iPhone 12,iOS,3.04,2.05,121,54.6,1,Work
10535,33,26-35,Female,Galaxy A52,Android,3.89,0.96,94,52.94,1,Social
10536,23,18-25,Female,OnePlus Nord,Android,1.91,2.55,77,30.0,1,Social
10537,27,26-35,Female,iPhone 13,iOS,4.17,4.2,104,56.74,3,Mixed
10538,60,46-60,Male,Galaxy A52,Android,3.98,4.06,62,57.63,1,Work
10539,42,36-45,Male,iPhone 12,iOS,5.01,2.04,107,62.67,2,Social
10540,20,18-25,Male,Galaxy A52,Android,3.44,0.93,34,48.76,1,Work
10541,18,18-25,Female,OnePlus Nord,Android,4.64,2.04,86,58.93,3,Work
10542,43,36-45,Female,Galaxy A52,Android,3.93,1.99,21,47.34,1,Social
10543,19,18-25,Male,iPhone 12,iOS,3.94,3.18,90,46.47,1,Social
10544,34,26-35,Female,Redmi Note 11,Android,4.64,2.46,24,49.98,1,Work
10545,32,26-35,Female,OnePlus Nord,Android,4.57,1.62,72,66.81,1,Social
10546,51,46-60,Male,OnePlus Nord,Android,5.79,4.04,64,68.56,3,Social
10547,55,46-60,Male,Galaxy A52,Android,4.29,2.78,123,34.33,1,Social
10548,32,26-35,Female,iPhone 12,iOS,3.91,3.17,112,53.48,1,Gaming
10549,25,18-25,Female,Redmi Note 11,Android,4.19,0.5,60,56.15,1,Social
10550,50,46-60,Female,iPhone 12,iOS,3.29,0.5,82,33.7,1,Gaming
10551,23,18-25,Female,Galaxy A52,Android,3.89,0.73,115,45.91,1,Work
10552,33,26-35,Female,iPhone 12,iOS,7.95,1.98,113,86.24,2,Social
10553,49,46-60,Female,Galaxy A52,Android,2.95,3.35,91,37.05,1,Work
10554,37,36-45,Female,Redmi Note 11,Android,4.03,0.5,51,59.58,3,Work
10555,44,36-45,Female,Redmi Note 11,Android,3.84,4.67,125,49.51,1,Gaming
10556,36,36-45,Male,iPhone 12,iOS,4.08,2.82,21,50.24,1,Mixed
10557,50,46-60,Male,Redmi Note 11,Android,3.94,4.37,29,58.13,1,Social
10558,27,26-35,Male,iPhone 13,iOS,4.97,1.45,62,64.67,1,Gaming
10559,47,46-60,Female,iPhone 13,iOS,1.59,3.26,62,30.0,1,Social
10560,35,26-35,Female,Galaxy A52,Android,6.26,2.71,120,70.9,3,Social
10561,18,18-25,Female,OnePlus Nord,Android,5.58,3.66,129,69.73,1,Social
10562,39,36-45,Male,Galaxy A52,Android,2.39,2.3,86,30.3,1,Work
10563,35,26-35,Male,Redmi Note 11,Android,0.8,3.22,42,32.18,1,Social
10564,27,26-35,Male,iPhone 12,iOS,2.84,4.03,117,41.08,1,Work
10565,35,26-35,Male,iPhone 12,iOS,4.09,1.75,101,48.38,2,Gaming
10566,29,26-35,Female,OnePlus Nord,Android,8.89,2.91,116,94.16,3,Gaming
10567,38,36-45,Male,Redmi Note 11,Android,5.42,0.5,116,71.77,2,Gaming
10568,22,18-25,Male,Redmi Note 11,Android,1.43,3.51,79,30.0,1,Social
10569,28,26-35,Female,Galaxy A52,Android,3.33,5.14,100,47.58,1,Work
10570,38,36-45,Male,iPhone 12,iOS,4.41,0.98,25,49.19,3,Mixed
10571,18,18-25,Male,OnePlus Nord,Android,4.93,2.48,32,61.72,3,Social
10572,26,26-35,Female,iPhone 12,iOS,2.26,3.74,40,30.78,1,Gaming
10573,39,36-45,Male,Redmi Note 11,Android,4.27,2.64,114,52.81,1,Social
10574,36,36-45,Female,Redmi Note 11,Android,3.28,2.81,77,40.02,1,Work
10575,30,26-35,Female,Redmi Note 11,Android,2.62,2.09,104,44.35,1,Gaming
10576,20,18-25,Female,Galaxy A52,Android,4.94,2.04,116,58.45,1,Mixed
10577,54,46-60,Male,Redmi Note 11,Android,5.82,2.49,47,69.34,1,Work
10578,19,18-25,Female,iPhone 12,iOS,5.93,2.65,89,70.73,2,Gaming
10579,53,46-60,Male,iPhone 13,iOS,5.48,1.06,27,76.47,1,Social
10580,44,36-45,Male,OnePlus Nord,Android,3.65,2.51,96,53.84,1,Work
10581,25,18-25,Male,OnePlus Nord,Android,5.71,4.64,117,73.84,3,Work
10582,35,26-35,Female,Galaxy A52,Android,5.03,2.06,77,52.83,1,Work
10583,22,18-25,Male,iPhone 13,iOS,4.73,0.99,59,55.36,2,Work
10584,56,46-60,Male,Galaxy A52,Android,3.46,2.4,105,53.73,1,Mixed
10585,18,18-25,Female,iPhone 13,iOS,3.66,1.67,20,41.57,1,Social
10586,59,46-60,Male,OnePlus Nord,Android,4.63,0.86,96,58.8,3,Social
10587,52,46-60,Male,Redmi Note 11,Android,8.65,2.78,84,92.11,3,Mixed
10588,25,18-25,Male,iPhone 13,iOS,5.01,1.68,29,56.31,1,Work
10589,47,46-60,Male,Galaxy A52,Android,3.46,1.79,79,56.68,1,Work
10590,23,18-25,Male,OnePlus Nord,Android,3.08,2.8,88,47.12,1,Social
10591,27,26-35,Male,OnePlus Nord,Android,3.66,0.61,39,54.5,1,Social
10592,30,26-35,Female,Galaxy A52,Android,8.2,0.5,81,95.0,3,Social
10593,42,36-45,Male,Redmi Note 11,Android,3.82,3.47,32,49.36,1,Social
10594,43,36-45,Male,iPhone 12,iOS,6.04,0.5,77,68.25,3,Work
10595,47,46-60,Female,iPhone 12,iOS,3.86,1.33,56,48.19,1,Gaming
10596,21,18-25,Male,Galaxy A52,Android,4.94,0.5,29,60.25,3,Gaming
10597,53,46-60,Female,iPhone 13,iOS,5.85,1.97,22,81.16,1,Social
10598,32,26-35,Male,Galaxy A52,Android,3.53,3.16,53,39.28,1,Social
10599,43,36-45,Male,Redmi Note 11,Android,3.41,2.75,53,42.78,1,Work
10600,52,46-60,Male,Redmi Note 11,Android,7.32,5.71,49,79.72,3,Social
10601,23,18-25,Male,Galaxy A52,Android,6.17,4.01,56,80.04,2,Gaming
10602,51,46-60,Male,Galaxy A52,Android,5.84,1.39,87,81.52,1,Work
10603,41,36-45,Male,iPhone 13,iOS,5.84,1.04,53,72.25,2,Mixed
10604,33,26-35,Male,Redmi Note 11,Android,5.28,6.12,51,67.15,1,Social
10605,19,18-25,Male,Galaxy A52,Android,7.93,3.98,104,91.85,3,Social
10606,19,18-25,Male,Galaxy A52,Android,4.57,3.37,77,60.32,2,Social
10607,47,46-60,Male,iPhone 12,iOS,5.48,2.7,124,71.44,1,Social
10608,38,36-45,Male,iPhone 13,iOS,2.03,2.96,43,34.85,1,Gaming
10609,23,18-25,Male,Redmi Note 11,Android,3.1,0.67,28,45.99,1,Mixed
10610,24,18-25,Female,Galaxy A52,Android,2.46,2.8,60,41.25,1,Social
10611,42,36-45,Male,Redmi Note 11,Android,6.67,2.69,43,68.03,2,Social
10612,22,18-25,Female,Galaxy A52,Android,0.8,1.42,44,30.0,1,Social
10613,41,36-45,Female,Galaxy A52,Android,3.82,1.9,55,52.03,1,Work
10614,21,18-25,Male,Redmi Note 11,Android,0.8,4.57,27,30.0,1,Work
10615,33,26-35,Female,Redmi Note 11,Android,3.09,2.44,124,41.87,1,Gaming
10616,27,26-35,Female,OnePlus Nord,Android,3.67,5.29,112,49.66,1,Gaming
10617,44,36-45,Male,Redmi Note 11,Android,6.85,0.5,108,76.18,4,Work
10618,37,36-45,Male,iPhone 13,iOS,5.17,1.92,78,53.05,3,Work
10619,45,36-45,Female,iPhone 13,iOS,3.08,0.59,54,48.7,1,Gaming
10620,32,26-35,Female,OnePlus Nord,Android,6.31,1.03,57,68.29,4,Social
10621,22,18-25,Male,Redmi Note 11,Android,4.53,1.52,111,56.34,1,Social
10622,20,18-25,Male,Redmi Note 11,Android,4.56,3.01,102,53.11,2,Social
10623,40,36-45,Male,Redmi Note 11,Android,2.46,2.95,51,46.12,1,Social
10624,41,36-45,Male,iPhone 12,iOS,2.82,1.72,120,39.72,1,Social
10625,20,18-25,Female,OnePlus Nord,Android,3.1,0.5,70,41.14,1,Social
10626,35,26-35,Male,iPhone 13,iOS,4.58,4.52,47,62.29,1,Social
10627,47,46-60,Male,iPhone 13,iOS,4.63,2.23,75,71.24,1,Gaming
10628,26,26-35,Female,Redmi Note 11,Android,7.12,1.15,118,85.63,2,Work
10629,21,18-25,Male,OnePlus Nord,Android,5.15,2.96,27,61.24,1,Social
10630,52,46-60,Male,Galaxy A52,Android,0.8,2.87,60,30.0,1,Gaming
10631,51,46-60,Female,Galaxy A52,Android,4.95,2.18,42,52.06,3,Work
10632,31,26-35,Female,Redmi Note 11,Android,2.03,2.79,73,32.58,1,Social
10633,41,36-45,Male,Galaxy A52,Android,2.86,1.1,123,52.56,1,Mixed
10634,18,18-25,Female,iPhone 13,iOS,3.12,3.59,129,44.15,1,Social
10635,28,26-35,Male,Galaxy A52,Android,3.37,1.3,42,46.35,1,Gaming
10636,19,18-25,Male,OnePlus Nord,Android,2.16,1.81,51,33.72,1,Mixed
10637,43,36-45,Female,OnePlus Nord,Android,4.85,3.44,29,58.13,1,Gaming
10638,53,46-60,Male,iPhone 12,iOS,2.1,4.17,100,34.89,1,Work
10639,52,46-60,Male,Redmi Note 11,Android,5.11,4.66,54,67.75,2,Mixed
10640,39,36-45,Male,iPhone 13,iOS,8.3,3.97,118,93.01,4,Social
10641,23,18-25,Male,OnePlus Nord,Android,2.24,2.18,82,30.0,1,Social
10642,47,46-60,Male,Redmi Note 11,Android,4.02,0.6,86,54.99,3,Work
10643,45,36-45,Male,Galaxy A52,Android,0.8,4.43,55,32.8,1,Mixed
10644,54,46-60,Male,OnePlus Nord,Android,3.99,4.38,112,49.64,1,Work
10645,36,36-45,Male,iPhone 12,iOS,5.59,1.73,68,59.07,3,Mixed
10646,32,26-35,Female,OnePlus Nord,Android,5.73,3.8,65,73.36,2,Social
