user_id,age,age_group,gender,device_model,os,avg_screen_time_hrs,daily_data_gb,app_count,battery_drain_pct,charging_freq,primary_use,usage_score,behaviour_category
2512,34,26-35,Female,iPhone 14,iOS,7.47,4.2,35,86.0,1,Social,43.09,High
4469,51,46-60,Male,Xiaomi 13,Android,4.42,0.41,42,24.8,1,Work,13.0,Minimal
3727,20,18-25,Male,Xiaomi 13,Android,3.53,0.23,55,46.2,0,Work,17.12,Minimal
2966,31,26-35,Male,Samsung Galaxy S24,Android,5.97,0.43,84,58.1,0,Work,34.97,Moderate
1000,41,36-45,Male,Samsung Galaxy S24,Android,2.77,2.92,35,48.0,0,Social,18.05,Minimal
2151,40,36-45,Female,Xiaomi 13,Android,3.63,0.1,53,27.7,0,Work,5.92,Minimal
2243,22,18-25,Female,Samsung Galaxy S24,Android,8.43,0.18,80,59.4,2,Work,35.15,Moderate
7359,24,18-25,Female,OnePlus 11,Android,4.72,3.54,35,65.5,0,Social,31.61,Moderate
5694,32,26-35,Male,Samsung Galaxy S24,Android,6.87,2.35,64,124.2,1,Gaming,37.97,Moderate
2069,30,26-35,Male,Samsung Galaxy S24,Android,6.17,0.1,49,52.1,0,Work,32.93,Moderate
3686,31,26-35,Male,iPhone 14,iOS,4.83,2.58,49,47.5,0,Mixed,24.94,Moderate
7642,33,26-35,Male,Google Pixel 8,Android,8.96,2.73,24,171.4,2,Gaming,49.15,High
6515,52,46-60,Female,iPhone 14,iOS,11.5,4.54,64,99.0,0,Gaming,55.1,Dangerous
6278,45,36-45,Female,Samsung Galaxy S24,Android,0.92,0.11,38,23.4,1,Work,7.62,Minimal
1482,29,26-35,Male,Samsung Galaxy S24,Android,6.09,3.65,40,102.4,1,Gaming,23.74,Moderate
2329,29,26-35,Male,Samsung Galaxy S24,Android,2.76,2.73,32,49.9,0,Social,14.68,Minimal
1327,35,26-35,Female,OnePlus 11,Android,1.91,0.1,51,19.9,0,Work,13.63,Minimal
4011,26,26-35,Male,Google Pixel 8,Android,5.98,4.37,31,90.5,1,Social,43.12,High
1398,36,36-45,Female,Google Pixel 8,Android,6.61,1.7,76,123.5,1,Gaming,51.59,High
8373,29,26-35,Female,Samsung Galaxy S24,Android,2.84,1.24,103,56.7,0,Gaming,18.25,Minimal
5483,40,36-45,Female,Xiaomi 13,Android,10.52,13.01,120,150.2,2,Social,64.62,Dangerous
4211,28,26-35,Female,iPhone 14,iOS,4.3,3.7,133,60.9,1,Social,31.95,Moderate
2630,27,26-35,Female,Google Pixel 8,Android,8.19,3.55,39,88.2,0,Mixed,35.13,Moderate
7546,26,26-35,Female,Xiaomi 13,Android,5.74,0.1,43,61.7,0,Work,24.76,Moderate
6489,38,36-45,Female,Samsung Galaxy S24,Android,7.57,0.1,46,78.2,0,Work,41.0,Moderate
2320,38,36-45,Male,Google Pixel 8,Android,3.39,0.27,35,37.7,2,Work,10.15,Minimal
5052,40,36-45,Female,Google Pixel 8,Android,4.59,0.48,62,43.1,1,Work,20.83,Moderate
5517,46,46-60,Female,Xiaomi 13,Android,3.1,0.6,72,36.1,1,Work,12.22,Minimal
8441,28,26-35,Male,Samsung Galaxy S24,Android,5.01,1.03,73,53.0,0,Mixed,26.52,Moderate
1068,30,26-35,Male,OnePlus 11,Android,5.45,0.13,33,99.0,0,Gaming,34.09,Moderate
8105,46,46-60,Male,iPhone 14,iOS,4.76,0.1,76,43.7,1,Work,21.55,Moderate
6783,37,36-45,Male,iPhone 14,iOS,6.24,0.1,29,67.2,0,Mixed,30.83,Moderate
2036,21,18-25,Male,Xiaomi 13,Android,7.56,5.66,70,99.0,0,Social,46.99,High
3538,32,26-35,Female,iPhone 14,iOS,4.8,3.06,64,81.2,1,Gaming,33.57,Moderate
8398,36,36-45,Female,iPhone 14,iOS,3.95,0.68,78,45.1,1,Mixed,27.41,Moderate
8432,29,26-35,Male,iPhone 14,iOS,1.22,0.49,58,23.3,0,Mixed,10.93,Minimal
8080,37,36-45,Male,Xiaomi 13,Android,4.34,5.98,90,64.1,1,Social,24.17,Moderate
6207,44,36-45,Male,Google Pixel 8,Android,4.31,3.24,53,69.6,1,Social,26.48,Moderate
3058,48,46-60,Female,Google Pixel 8,Android,6.84,0.88,44,55.2,0,Mixed,29.87,Moderate
5884,35,26-35,Male,OnePlus 11,Android,7.98,1.07,69,69.8,3,Mixed,38.37,Moderate
4022,35,26-35,Female,Samsung Galaxy S24,Android,5.78,2.87,33,56.0,0,Mixed,32.46,Moderate
3260,38,36-45,Female,Google Pixel 8,Android,4.38,0.12,60,35.0,0,Work,15.04,Minimal
3972,34,26-35,Female,Xiaomi 13,Android,3.46,3.68,62,41.7,1,Social,23.7,Moderate
1945,34,26-35,Male,Google Pixel 8,Android,3.03,3.87,70,51.0,1,Social,19.82,Minimal
2168,47,46-60,Male,Samsung Galaxy S24,Android,6.12,2.44,50,68.3,1,Mixed,22.52,Moderate
8438,37,36-45,Male,Xiaomi 13,Android,2.83,0.64,34,49.4,0,Work,17.64,Minimal
1322,39,36-45,Female,Xiaomi 13,Android,8.83,8.91,104,99.0,0,Social,55.41,Dangerous
4828,38,36-45,Female,Samsung Galaxy S24,Android,4.19,0.1,52,46.8,0,Work,15.06,Minimal
5403,33,26-35,Male,Samsung Galaxy S24,Android,2.65,2.75,53,43.7,0,Social,11.79,Minimal
6127,39,36-45,Male,Google Pixel 8,Android,7.96,1.12,54,70.4,0,Mixed,33.34,Moderate
5867,29,26-35,Male,iPhone 14,iOS,3.16,0.17,51,38.0,1,Work,8.68,Minimal
6215,37,36-45,Female,Xiaomi 13,Android,3.17,0.53,26,40.8,1,Work,17.84,Minimal
2852,42,36-45,Female,iPhone 14,iOS,7.85,1.24,69,76.4,2,Work,38.99,Moderate
1315,38,36-45,Female,Google Pixel 8,Android,4.55,0.16,157,67.1,3,Social,25.73,Moderate
2715,40,36-45,Female,Samsung Galaxy S24,Android,8.8,1.81,35,90.5,2,Work,42.12,High
4574,31,26-35,Female,Samsung Galaxy S24,Android,7.06,0.19,62,80.9,1,Work,36.78,Moderate
4387,39,36-45,Female,iPhone 14,iOS,7.78,1.46,112,71.9,1,Mixed,38.11,Moderate
2932,23,18-25,Female,Samsung Galaxy S24,Android,6.26,4.61,91,68.0,0,Social,27.91,Moderate
1354,47,46-60,Male,Samsung Galaxy S24,Android,3.44,0.1,20,48.1,1,Mixed,25.5,Moderate
2637,35,26-35,Male,Xiaomi 13,Android,6.73,2.56,50,70.6,0,Work,32.27,Moderate
7332,29,26-35,Male,OnePlus 11,Android,3.38,0.14,55,36.5,1,Work,15.12,Minimal
6793,40,36-45,Female,Samsung Galaxy S24,Android,5.15,0.13,54,53.6,1,Work,27.5,Moderate
2923,42,36-45,Male,OnePlus 11,Android,6.7,0.18,74,51.9,0,Work,31.21,Moderate
5542,43,36-45,Male,Google Pixel 8,Android,4.11,0.1,48,35.6,0,Work,22.24,Moderate
3564,32,26-35,Male,Samsung Galaxy S24,Android,2.71,0.17,62,35.0,0,Work,8.19,Minimal
1567,25,18-25,Male,Xiaomi 13,Android,4.76,4.21,54,62.4,0,Social,23.61,Moderate
4419,32,26-35,Male,Samsung Galaxy S24,Android,8.81,0.67,101,89.8,2,Work,40.5,Moderate
1717,36,36-45,Female,Xiaomi 13,Android,10.06,0.62,67,64.2,1,Work,43.89,High
1221,35,26-35,Female,Google Pixel 8,Android,7.27,0.8,108,68.6,1,Work,32.1,Moderate
8081,42,36-45,Female,Samsung Galaxy S24,Android,2.08,0.33,91,27.9,0,Work,18.55,Minimal
1555,46,46-60,Male,Samsung Galaxy S24,Android,8.3,6.32,20,99.0,0,Social,42.82,High
3569,25,18-25,Female,Google Pixel 8,Android,5.22,0.1,40,86.0,0,Social,31.99,Moderate
5134,25,18-25,Female,Google Pixel 8,Android,9.22,6.84,45,115.6,1,Social,51.98,High
3798,34,26-35,Female,Samsung Galaxy S24,Android,5.95,3.3,43,53.9,0,Mixed,31.92,Moderate
5365,48,46-60,Female,iPhone 14,iOS,5.43,0.48,64,51.3,1,Work,24.62,Moderate
4738,32,26-35,Female,Samsung Galaxy S24,Android,3.67,1.18,58,78.1,0,Gaming,18.44,Minimal
3437,21,18-25,Male,iPhone 14,iOS,3.38,1.28,87,55.5,1,Social,26.0,Moderate
6926,23,18-25,Female,iPhone 14,iOS,9.1,0.17,47,162.6,1,Gaming,52.84,Dangerous
4072,24,18-25,Male,Google Pixel 8,Android,7.48,2.94,53,99.0,0,Social,41.28,High
2218,33,26-35,Female,Samsung Galaxy S24,Android,8.33,7.76,46,99.0,0,Social,51.59,High
5918,54,46-60,Female,Google Pixel 8,Android,5.09,0.87,51,49.0,0,Mixed,24.46,Moderate
1668,25,18-25,Male,Samsung Galaxy S24,Android,4.89,5.0,44,70.0,1,Social,22.04,Moderate
6539,38,36-45,Male,iPhone 14,iOS,7.86,3.07,53,72.8,2,Mixed,42.71,High
6327,42,36-45,Male,Samsung Galaxy S24,Android,3.78,4.29,40,65.4,1,Social,29.09,Moderate
5255,34,26-35,Female,Samsung Galaxy S24,Android,9.0,2.77,151,151.3,2,Gaming,48.17,High
1855,46,46-60,Male,iPhone 14,iOS,9.14,5.09,49,81.4,2,Mixed,38.34,Moderate
5228,35,26-35,Male,Xiaomi 13,Android,4.37,0.65,92,52.1,1,Work,20.69,Moderate
5644,52,46-60,Female,iPhone 14,iOS,2.94,0.69,95,49.3,0,Social,12.18,Minimal
8118,40,36-45,Female,iPhone 14,iOS,6.14,5.63,65,94.8,0,Social,34.16,Moderate
2854,31,26-35,Female,Google Pixel 8,Android,12.22,13.23,36,174.3,1,Social,79.54,Dangerous
5996,41,36-45,Male,Xiaomi 13,Android,12.95,9.3,48,169.0,1,Social,74.62,Dangerous
1909,24,18-25,Male,Google Pixel 8,Android,6.77,4.39,68,98.0,1,Social,42.29,High
7349,23,18-25,Female,Xiaomi 13,Android,6.19,8.35,123,95.2,4,Social,34.14,Moderate
1467,49,46-60,Female,Xiaomi 13,Android,6.86,0.12,48,67.0,2,Work,32.89,Moderate
5463,19,18-25,Male,Samsung Galaxy S24,Android,5.78,0.15,71,67.5,0,Social,26.45,Moderate
1558,42,36-45,Female,Samsung Galaxy S24,Android,13.05,13.47,67,181.5,2,Social,74.71,Dangerous
7382,23,18-25,Male,Xiaomi 13,Android,6.24,3.81,76,99.0,0,Gaming,37.35,Moderate
7194,32,26-35,Female,Samsung Galaxy S24,Android,6.13,3.9,64,107.0,1,Social,39.0,Moderate
3685,25,18-25,Male,Samsung Galaxy S24,Android,5.63,0.79,43,116.4,1,Gaming,33.89,Moderate
4180,29,26-35,Male,Google Pixel 8,Android,8.09,7.62,59,123.4,1,Social,54.84,Dangerous
3578,47,46-60,Male,iPhone 14,iOS,5.27,0.42,43,48.8,0,Work,13.59,Minimal
2705,44,36-45,Male,Samsung Galaxy S24,Android,5.94,6.74,50,70.1,2,Social,35.43,Moderate
2012,48,46-60,Female,Xiaomi 13,Android,6.5,0.36,74,57.1,1,Work,32.95,Moderate
2196,36,36-45,Female,iPhone 14,iOS,2.49,0.23,54,32.3,0,Work,11.5,Minimal
6429,33,26-35,Female,Google Pixel 8,Android,8.03,3.24,59,129.2,4,Gaming,40.09,Moderate
4319,23,18-25,Female,Samsung Galaxy S24,Android,4.57,5.03,22,75.7,0,Social,28.9,Moderate
7910,38,36-45,Male,Samsung Galaxy S24,Android,5.69,0.1,45,54.5,0,Mixed,27.19,Moderate
3921,23,18-25,Female,Xiaomi 13,Android,7.74,0.26,49,127.5,2,Gaming,43.86,High
3029,42,36-45,Female,Samsung Galaxy S24,Android,4.04,1.78,63,39.5,0,Work,24.77,Moderate
7367,32,26-35,Male,Samsung Galaxy S24,Android,6.58,1.0,46,60.2,1,Work,25.89,Moderate
8358,41,36-45,Male,Xiaomi 13,Android,9.27,0.46,51,99.5,1,Social,54.35,Dangerous
4988,28,26-35,Male,Xiaomi 13,Android,18.0,2.61,68,99.0,0,Mixed,63.5,Dangerous
2712,49,46-60,Female,Samsung Galaxy S24,Android,4.89,0.1,121,51.6,2,Work,27.98,Moderate
1549,50,46-60,Female,iPhone 14,iOS,6.67,2.91,52,68.6,0,Mixed,36.04,Moderate
7931,44,36-45,Male,iPhone 14,iOS,11.37,4.43,80,121.9,2,Mixed,42.59,High
4534,29,26-35,Male,iPhone 14,iOS,7.19,0.69,37,74.6,2,Work,31.01,Moderate
8320,38,36-45,Male,Samsung Galaxy S24,Android,4.85,6.54,42,72.8,0,Social,30.3,Moderate
5788,26,26-35,Male,iPhone 14,iOS,11.59,3.35,113,86.7,1,Mixed,40.44,Moderate
8490,33,26-35,Male,Samsung Galaxy S24,Android,4.15,0.58,47,68.7,2,Gaming,21.72,Moderate
7648,46,46-60,Female,Google Pixel 8,Android,7.0,0.17,21,71.6,1,Work,19.69,Minimal
1179,43,36-45,Male,Samsung Galaxy S24,Android,2.49,0.1,55,32.6,0,Work,8.77,Minimal
8383,24,18-25,Female,Samsung Galaxy S24,Android,4.57,1.24,96,87.3,1,Gaming,32.93,Moderate
4395,31,26-35,Female,Xiaomi 13,Android,6.03,0.1,26,89.0,0,Social,23.15,Moderate
5816,52,46-60,Female,OnePlus 11,Android,9.61,1.11,50,74.7,0,Mixed,35.92,Moderate
3865,29,26-35,Female,Xiaomi 13,Android,3.66,0.21,50,43.4,0,Work,13.48,Minimal
5407,37,36-45,Male,iPhone 14,iOS,7.33,2.43,46,56.5,0,Mixed,24.08,Moderate
5924,36,36-45,Male,Samsung Galaxy S24,Android,9.92,1.74,40,99.0,0,Social,48.23,High
6245,38,36-45,Female,Samsung Galaxy S24,Android,10.02,10.77,86,107.7,3,Social,60.3,Dangerous
5713,29,26-35,Female,Xiaomi 13,Android,10.54,2.11,39,194.9,2,Gaming,60.52,Dangerous
2452,31,26-35,Female,Xiaomi 13,Android,4.41,0.22,72,47.5,0,Social,22.39,Moderate
4487,26,26-35,Male,Xiaomi 13,Android,4.48,0.1,35,39.0,0,Mixed,20.66,Moderate
7040,39,36-45,Female,iPhone 14,iOS,1.46,0.1,59,30.6,0,Work,12.42,Minimal
1135,42,36-45,Male,Xiaomi 13,Android,8.49,0.6,47,67.3,0,Work,31.96,Moderate
1781,31,26-35,Female,Xiaomi 13,Android,5.13,0.61,20,42.8,0,Work,25.06,Moderate
1691,34,26-35,Male,Samsung Galaxy S24,Android,10.58,3.61,42,145.9,1,Social,64.4,Dangerous
7739,33,26-35,Female,Samsung Galaxy S24,Android,3.12,0.55,68,30.7,0,Work,19.48,Minimal
7146,39,36-45,Male,iPhone 14,iOS,3.45,0.1,39,40.3,1,Mixed,18.25,Minimal
4119,21,18-25,Male,OnePlus 11,Android,3.01,2.77,78,37.2,0,Social,5.48,Minimal
1387,30,26-35,Male,OnePlus 11,Android,4.48,1.37,93,56.5,0,Mixed,25.06,Moderate
2934,41,36-45,Female,iPhone 14,iOS,7.5,1.17,84,71.6,1,Work,33.86,Moderate
5240,29,26-35,Female,Samsung Galaxy S24,Android,4.91,0.18,59,108.1,2,Gaming,33.41,Moderate
6352,25,18-25,Male,Xiaomi 13,Android,10.44,6.22,57,213.8,3,Gaming,66.54,Dangerous
3937,20,18-25,Female,iPhone 14,iOS,17.1,14.14,43,99.0,0,Social,81.4,Dangerous
4689,38,36-45,Male,Google Pixel 8,Android,5.08,0.17,68,76.8,0,Social,27.84,Moderate
7889,47,46-60,Male,Samsung Galaxy S24,Android,7.36,0.78,74,81.3,0,Work,31.76,Moderate
1058,37,36-45,Male,iPhone 14,iOS,4.68,2.05,79,54.1,1,Social,20.59,Minimal
1477,55,46-60,Female,iPhone 14,iOS,9.64,0.1,90,161.9,1,Gaming,50.26,High
5815,26,26-35,Female,iPhone 14,iOS,4.09,3.57,33,68.9,1,Social,22.6,Moderate
6769,39,36-45,Female,Samsung Galaxy S24,Android,11.13,0.1,29,117.9,2,Work,45.81,High
5148,26,26-35,Female,Google Pixel 8,Android,6.46,8.75,57,70.0,0,Social,35.68,Moderate
5127,28,26-35,Female,Samsung Galaxy S24,Android,10.29,4.84,60,186.1,2,Gaming,72.81,Dangerous
2214,25,18-25,Female,Samsung Galaxy S24,Android,5.96,6.16,65,69.2,1,Social,28.98,Moderate
5063,23,18-25,Male,iPhone 14,iOS,6.74,7.07,110,100.4,1,Social,42.9,High
5276,22,18-25,Male,Google Pixel 8,Android,5.45,7.33,38,89.0,0,Social,29.7,Moderate
7433,41,36-45,Male,Samsung Galaxy S24,Android,6.06,0.81,99,68.5,2,Work,21.28,Moderate
1018,44,36-45,Male,iPhone 14,iOS,10.39,0.81,28,133.3,1,Social,55.64,Dangerous
4218,35,26-35,Female,Samsung Galaxy S24,Android,5.02,0.1,37,38.9,0,Work,24.63,Moderate
5640,25,18-25,Female,Samsung Galaxy S24,Android,5.5,4.19,45,80.0,1,Social,33.52,Moderate
3614,28,26-35,Male,Google Pixel 8,Android,9.41,2.15,74,78.1,0,Work,43.76,High
6146,49,46-60,Female,OnePlus 11,Android,2.13,0.73,44,22.6,1,Mixed,10.08,Minimal
4466,22,18-25,Male,Google Pixel 8,Android,12.11,17.78,32,149.2,1,Social,80.6,Dangerous
8103,27,26-35,Female,iPhone 14,iOS,4.77,1.52,81,86.7,0,Gaming,32.04,Moderate
5804,30,26-35,Female,iPhone 14,iOS,5.52,8.45,25,81.6,0,Social,40.37,Moderate
3140,33,26-35,Female,Samsung Galaxy S24,Android,3.83,0.1,117,42.1,1,Work,19.71,Minimal
2267,23,18-25,Male,Xiaomi 13,Android,6.69,0.1,35,136.5,1,Gaming,35.98,Moderate
6816,35,26-35,Male,Samsung Galaxy S24,Android,4.52,2.58,31,36.3,2,Mixed,22.58,Moderate
4673,41,36-45,Male,Xiaomi 13,Android,2.16,1.18,54,33.7,1,Mixed,5.72,Minimal
3866,30,26-35,Male,Xiaomi 13,Android,5.17,0.27,95,49.8,0,Work,26.6,Moderate
4546,43,36-45,Male,Google Pixel 8,Android,8.53,3.5,89,96.6,1,Mixed,32.73,Moderate
7393,42,36-45,Female,iPhone 14,iOS,4.95,0.12,50,61.6,1,Work,21.83,Moderate
4007,38,36-45,Male,OnePlus 11,Android,6.85,0.1,33,72.9,0,Work,26.46,Moderate
1947,37,36-45,Female,Samsung Galaxy S24,Android,4.07,0.24,45,40.3,1,Work,20.29,Minimal
4519,24,18-25,Male,iPhone 14,iOS,1.31,0.1,66,11.5,0,Work,9.7,Minimal
3063,21,18-25,Male,Google Pixel 8,Android,6.88,2.51,79,112.7,1,Gaming,33.0,Moderate
7019,25,18-25,Male,iPhone 14,iOS,11.56,10.7,124,99.0,0,Social,57.54,Dangerous
4576,36,36-45,Male,OnePlus 11,Android,1.97,0.38,68,38.2,0,Work,1.52,Minimal
4584,36,36-45,Male,iPhone 14,iOS,3.87,0.1,84,35.7,0,Work,15.07,Minimal
3217,51,46-60,Male,Samsung Galaxy S24,Android,6.69,5.45,65,93.7,0,Social,35.49,Moderate
1232,37,36-45,Female,iPhone 14,iOS,10.42,1.15,45,98.5,0,Work,47.85,High
7068,34,26-35,Male,iPhone 14,iOS,5.93,0.16,40,65.1,1,Work,27.38,Moderate
3148,18,18-25,Male,Google Pixel 8,Android,3.94,0.1,62,47.0,0,Work,26.98,Moderate
4921,35,26-35,Male,iPhone 14,iOS,9.57,0.8,157,105.8,1,Work,44.63,High
2136,21,18-25,Female,Xiaomi 13,Android,13.52,4.8,52,201.3,3,Social,71.17,Dangerous
3809,47,46-60,Female,Google Pixel 8,Android,7.12,0.38,21,96.2,0,Social,39.56,Moderate
3603,45,36-45,Male,Samsung Galaxy S24,Android,8.53,6.23,42,125.4,3,Social,54.59,Dangerous
5109,41,36-45,Female,iPhone 14,iOS,3.82,1.87,73,42.1,1,Mixed,23.87,Moderate
8427,22,18-25,Male,Xiaomi 13,Android,11.5,4.82,38,166.8,1,Social,65.3,Dangerous
4844,30,26-35,Male,Samsung Galaxy S24,Android,5.14,1.34,31,48.0,1,Mixed,23.16,Moderate
5214,22,18-25,Female,OnePlus 11,Android,2.71,0.86,90,51.5,1,Social,14.68,Minimal
3527,53,46-60,Female,iPhone 14,iOS,4.17,1.81,35,60.4,0,Mixed,18.8,Minimal
5835,45,36-45,Male,OnePlus 11,Android,6.43,1.35,34,126.9,1,Gaming,40.13,Moderate
4413,37,36-45,Male,iPhone 14,iOS,11.38,6.67,61,124.8,2,Mixed,61.46,Dangerous
2271,37,36-45,Female,Google Pixel 8,Android,11.44,3.37,77,118.5,1,Mixed,54.92,Dangerous
3380,41,36-45,Female,Samsung Galaxy S24,Android,5.64,2.78,44,43.2,0,Mixed,22.98,Moderate
6396,26,26-35,Male,Samsung Galaxy S24,Android,2.27,0.35,43,23.2,0,Work,6.47,Minimal
4531,29,26-35,Female,Google Pixel 8,Android,2.57,0.22,42,39.8,0,Work,16.97,Minimal
8309,21,18-25,Male,Samsung Galaxy S24,Android,8.57,3.92,87,66.5,1,Mixed,35.62,Moderate
1478,42,36-45,Female,Samsung Galaxy S24,Android,3.07,0.5,65,31.7,0,Work,4.98,Minimal
2614,41,36-45,Male,Xiaomi 13,Android,9.67,4.66,70,148.6,1,Social,48.85,High
6360,38,36-45,Female,iPhone 14,iOS,4.09,0.1,100,35.7,0,Work,28.09,Moderate
7979,44,36-45,Male,iPhone 14,iOS,8.46,0.24,141,69.0,1,Mixed,34.71,Moderate
8203,27,26-35,Male,Samsung Galaxy S24,Android,6.52,7.36,71,105.8,1,Social,36.98,Moderate
4385,37,36-45,Female,iPhone 14,iOS,0.5,0.1,36,14.9,0,Work,2.8,Minimal
4842,45,36-45,Male,OnePlus 11,Android,5.81,2.26,101,45.9,2,Mixed,9.04,Minimal
4489,34,26-35,Male,iPhone 14,iOS,10.12,4.62,50,190.0,1,Gaming,62.34,Dangerous
4090,42,36-45,Male,OnePlus 11,Android,3.04,0.46,21,31.5,0,Work,20.98,Moderate
3339,28,26-35,Male,iPhone 14,iOS,11.04,3.4,40,190.0,1,Gaming,57.28,Dangerous
2695,36,36-45,Male,OnePlus 11,Android,4.37,1.39,47,42.7,0,Mixed,12.22,Minimal
3299,52,46-60,Male,Samsung Galaxy S24,Android,2.8,1.55,82,38.4,1,Mixed,11.1,Minimal
1529,45,36-45,Female,Samsung Galaxy S24,Android,3.87,0.15,59,44.8,1,Work,12.73,Minimal
7104,37,36-45,Male,Samsung Galaxy S24,Android,5.44,5.07,80,76.2,1,Social,35.77,Moderate
4804,43,36-45,Male,Samsung Galaxy S24,Android,11.06,7.98,46,123.3,1,Social,56.34,Dangerous
3016,27,26-35,Male,iPhone 14,iOS,7.81,6.9,50,123.3,1,Social,48.29,High
7358,30,26-35,Female,Xiaomi 13,Android,7.58,0.12,50,135.3,1,Gaming,40.09,Moderate
3069,27,26-35,Male,Samsung Galaxy S24,Android,5.23,0.35,60,55.2,0,Work,32.09,Moderate
2522,24,18-25,Male,iPhone 14,iOS,6.71,5.32,34,99.0,0,Social,30.03,Moderate
7611,28,26-35,Female,Samsung Galaxy S24,Android,2.24,0.38,53,30.3,1,Mixed,6.87,Minimal
6848,19,18-25,Male,iPhone 14,iOS,9.63,7.89,76,99.0,0,Social,49.7,High
4173,31,26-35,Male,Xiaomi 13,Android,7.26,5.94,69,81.9,1,Social,27.87,Moderate
6347,30,26-35,Male,iPhone 14,iOS,3.81,0.1,60,44.1,1,Work,24.08,Moderate
1975,32,26-35,Male,iPhone 14,iOS,7.18,1.07,24,81.4,1,Mixed,34.86,Moderate
2293,33,26-35,Female,Samsung Galaxy S24,Android,3.84,0.2,62,40.3,0,Work,22.31,Moderate
7224,22,18-25,Male,Google Pixel 8,Android,10.09,2.2,57,190.0,1,Gaming,61.96,Dangerous
2634,23,18-25,Female,iPhone 14,iOS,7.73,0.18,43,121.0,1,Gaming,47.77,High
7523,21,18-25,Male,OnePlus 11,Android,9.49,4.75,60,99.0,0,Gaming,42.31,High
1009,35,26-35,Female,Xiaomi 13,Android,6.94,0.93,67,62.8,0,Mixed,29.62,Moderate
4946,50,46-60,Female,Samsung Galaxy S24,Android,4.11,3.96,44,61.7,0,Social,19.38,Minimal
5073,23,18-25,Female,Xiaomi 13,Android,5.11,5.34,38,89.7,1,Social,27.04,Moderate
3837,47,46-60,Male,iPhone 14,iOS,9.41,2.93,23,132.5,1,Social,55.53,Dangerous
1454,30,26-35,Male,Samsung Galaxy S24,Android,6.2,2.13,59,59.7,1,Mixed,23.78,Moderate
8161,35,26-35,Male,Samsung Galaxy S24,Android,3.8,0.77,57,41.7,0,Work,13.86,Minimal
4407,33,26-35,Female,iPhone 14,iOS,2.35,0.1,49,34.4,0,Work,3.15,Minimal
8096,18,18-25,Female,iPhone 14,iOS,7.54,0.19,63,145.0,2,Gaming,42.73,High
1041,43,36-45,Male,iPhone 14,iOS,11.56,5.98,126,87.8,3,Mixed,52.29,High
2432,31,26-35,Male,Xiaomi 13,Android,1.6,0.33,30,23.0,0,Work,6.84,Minimal
7907,32,26-35,Female,iPhone 14,iOS,8.78,5.94,108,99.0,0,Social,44.92,High
7525,34,26-35,Female,Xiaomi 13,Android,10.35,1.79,76,101.9,1,Mixed,48.63,High
6065,26,26-35,Male,Google Pixel 8,Android,6.25,2.21,48,130.2,1,Gaming,39.37,Moderate
7517,29,26-35,Female,Google Pixel 8,Android,4.4,0.54,65,93.8,1,Gaming,32.91,Moderate
5420,36,36-45,Male,iPhone 14,iOS,5.35,0.29,54,83.2,0,Social,31.53,Moderate
2974,52,46-60,Male,Samsung Galaxy S24,Android,2.82,0.44,63,33.5,0,Work,5.59,Minimal
1317,42,36-45,Male,iPhone 14,iOS,6.7,0.24,68,62.1,1,Work,24.14,Moderate
2840,31,26-35,Male,Samsung Galaxy S24,Android,9.18,5.33,120,80.0,0,Mixed,41.66,High
7971,25,18-25,Female,Xiaomi 13,Android,5.37,0.19,53,47.7,1,Work,21.36,Moderate
2090,26,26-35,Female,Google Pixel 8,Android,7.31,0.18,39,78.3,1,Mixed,34.63,Moderate
6766,38,36-45,Male,Xiaomi 13,Android,9.02,7.02,26,107.1,2,Social,47.37,High
5199,37,36-45,Female,Samsung Galaxy S24,Android,6.74,0.95,23,61.3,0,Mixed,31.94,Moderate
1212,37,36-45,Female,Xiaomi 13,Android,7.79,0.73,27,62.8,1,Work,30.11,Moderate
2836,32,26-35,Male,Xiaomi 13,Android,5.79,0.1,40,58.6,0,Work,21.7,Moderate
5595,34,26-35,Female,iPhone 14,iOS,2.67,0.1,33,27.1,0,Work,24.86,Moderate
3289,29,26-35,Male,iPhone 14,iOS,4.02,1.37,40,26.3,0,Mixed,22.18,Moderate
5578,27,26-35,Female,Google Pixel 8,Android,6.81,0.41,74,88.6,1,Work,39.74,Moderate
7140,34,26-35,Male,iPhone 14,iOS,5.16,4.8,47,76.4,0,Social,26.56,Moderate
5203,42,36-45,Female,OnePlus 11,Android,4.15,0.1,54,47.3,0,Work,21.36,Moderate
1747,42,36-45,Female,Xiaomi 13,Android,6.59,1.45,113,78.0,0,Social,30.92,Moderate
5521,28,26-35,Female,iPhone 14,iOS,5.18,5.91,57,70.1,1,Social,26.13,Moderate
4744,24,18-25,Male,Xiaomi 13,Android,5.15,0.1,64,99.0,0,Gaming,26.98,Moderate
5371,30,26-35,Male,Xiaomi 13,Android,3.76,1.48,64,35.3,0,Mixed,6.81,Minimal
1984,28,26-35,Female,Samsung Galaxy S24,Android,7.38,0.81,48,52.5,0,Mixed,35.75,Moderate
6622,41,36-45,Female,Samsung Galaxy S24,Android,2.96,0.1,60,17.1,0,Work,1.84,Minimal
4815,39,36-45,Female,Xiaomi 13,Android,8.08,2.98,39,76.7,1,Mixed,39.01,Moderate
5396,29,26-35,Male,iPhone 14,iOS,4.67,0.64,76,43.5,0,Work,18.63,Minimal
